exponent,min_runtime_old,min_runtime_new
4972,0.00010303000090061687,0.0001036100002238527
4973,0.00010485099846846424,0.00010491000284673646
4974,0.0001065500000549946,0.00010364999980083667
4975,9.393000073032454e-05,0.00010470000052009709
4976,0.00010647000090102665,9.50699977693148e-05
4977,9.393100117449649e-05,0.0001054499989550095
4978,9.53800008574035e-05,9.299999874201603e-05
4979,9.438000051886775e-05,9.46200016187504e-05
4980,0.00010720000136643648,0.00011314999937894754
4981,9.49890018091537e-05,0.00010628000018186867
4982,0.00010707999899750575,0.00010014000145019963
4983,0.00010602000111248344,0.00010615999781293795
4984,0.00010775000191642903,0.000104669998108875
4985,0.0001060800022969488,0.00010613999984343536
4986,0.0001071700025931932,0.00010583000039332546
4987,0.00010719000056269579,0.00010726999971666373
4988,0.00010880999980145134,0.00010409999958937988
4989,0.00010556999768596143,0.00010579000081634149
4990,0.00010720000136643648,0.00010713099982240237
4991,0.00010769000073196366,0.00010774000111268833
4992,0.00010909100092248991,0.00010330999793950468
4993,0.00010469100016052835,0.00010470900087966584
4994,0.00010585999916656874,0.00010417999874334782
4995,0.00010565999764367007,0.00010554999971645884
4996,0.00010683100117603317,0.00010377099897596054
4997,0.00010511000073165633,0.00010531999942031689
4998,0.00010661999840522185,0.00010430000111227855
4999,0.00010602000111248344,0.0001060800022969488
5000,0.00010741000005509704,0.00010362999819335528
5001,0.00010456000018166378,0.00010492000001249835
5002,0.00010606000068946742,0.000103449998277938
5003,0.00010571999882813543,0.0001057599984051194
5004,0.00010319000284653157,0.00010373000259278342
5005,0.00010390000170446001,0.00010553000174695626
5006,0.00010629000098560937,0.00010625100185279734
5007,0.00010775899863801897,0.00010821999967447482
5008,0.00010828000085894018,0.00010287999975844286
5009,0.00010450999980093911,0.00010566000128164887
5010,0.00010588000077405013,0.00010526000187383033
5011,0.00010595999992801808,0.00010388900045654736
5012,0.00010743000166257843,0.00010423999992781319
5013,0.00011258000085945241,0.00010538000060478225
5014,0.00010688000111258589,0.00010386999929323792
5015,0.00010540999937802553,0.00010547100100666285
5016,0.00010698000187403522,0.00010284000018145889
5017,0.00010453999857418239,0.00010606900104903616
5018,0.00010569000005489215,0.0001056200017046649
5019,0.00010298999768565409,0.00010615000064717606
5020,0.00011020000238204375,0.00010727999688242562
5021,0.00010785999984364025,0.00011244900088058785
5022,0.00010945000030915253,0.00010675999874365516
5023,0.000107790001493413,0.00010785999984364025
5024,0.00010910999844782054,0.00010435999865876511
5025,0.00010044000009656884,0.00010586999997030944
5026,0.00010565999764367007,0.00010741000005509704
5027,0.00010700900020310655,0.0001084200011973735
5028,0.00010837000081664883,0.00010426000153529458
5029,0.00010448000102769583,0.00010570999802439474
5030,0.00010332000238122419,0.00010593999832053669
5031,0.00010833000123966485,0.00011147999975946732
5032,0.00010724999810918234,0.00010644000212778337
5033,0.00010011999984271824,9.906999912345782e-05
5034,9.982999836211093e-05,0.00010527000267757103
5035,0.00010710000060498714,0.00010751999798230827
5036,0.00010529000064707361,0.00010880999980145134
5037,0.00010739999925135635,0.00011046999861719087
5038,0.00011123000149382278,0.0001070200014510192
5039,0.00010838000162038952,0.00010845999713637866
5040,0.00010967100024572574,0.00010539999857428484
5041,0.00010720000136643648,0.0001017399990814738
5042,0.00010373000259278342,0.00010558999929344282
5043,0.00010775999908219092,0.00010773100075311959
5044,0.00010898000255110674,0.00010676999954739586
5045,0.00010850000035134144,0.00010843000200111419
5046,0.00010963000022456981,0.00010669000039342791
5047,0.00010806000136653893,0.00011118999827886
5048,0.00011001999882864766,0.00010649999967426993
5049,0.00010724999810918234,0.00010743999882834032
5050,0.00010968000060529448,0.00010756000119727105
5051,0.00010938000195892528,0.0001090299992938526
5052,0.00011051999899791554,0.00010676999954739586
5053,0.00010843000200111419,0.00010382000255049206
5054,0.00011004000043612905,0.0001079499998013489
5055,0.00010988000212819315,0.00011131999781355262
5056,0.00011138999980175868,0.00010595000276225619
5057,0.00010725999891292304,0.0001074089996109251
5058,0.00010873999781324528,0.00010652000128175132
5059,0.00010776999988593161,0.00010807099897647277
5060,0.00010916000246652402,0.00010572000246611424
5061,0.0001070100006472785,0.00010701999781304039
5062,0.00010850000035134144,0.00010710000060498714
5063,0.00010861000191653147,0.00010866999946301803
5064,0.00010352000026614405,0.00010584000119706616
5065,0.00010753999958978966,0.00011380000069038942
5066,0.00010611999823595397,0.00010750900037237443
5067,0.00010886000018217601,0.00010905999806709588
5068,0.00011173000166309066,0.00010739999925135635
5069,0.00010436000229674391,0.00010887999815167859
5070,0.00010683000073186122,0.0001048400008585304
5071,0.00010556000052019954,0.00010711000140872784
5072,0.00011299999823677354,0.00010712899893405847
5073,0.00010355999984312803,0.00010760999794001691
5074,0.00011024999912478961,0.00011155999891343527
5075,0.00011191000157850794,0.0001124500013247598
5076,0.0001118200016207993,0.00010821999967447482
5077,0.00010045000090030953,0.00010966999980155379
5078,0.00010728000052040443,0.00010771000233944505
5079,0.00011121999705210328,0.00011140000060549937
5080,0.00011286999870208092,0.00010968000060529448
5081,0.00010942000153590925,0.00011232999895582907
5082,0.00011034999988623895,0.00010785999984364025
5083,0.00010325000039301813,0.0001095000006898772
5084,0.00011091999840573408,0.00010790899978019297
5085,0.00010930000280495733,0.00010952000229735859
5086,0.00011155999891343527,0.00010924000162049197
5087,0.00010447000022395514,0.00011076000009779818
5088,0.00011122999785584398,0.00010725999891292304
5089,0.00010750000001280569,0.00010729000132414512
5090,0.00010865999865927733,0.0001060899994627107
5091,0.00010747099804575555,0.00010598000153549947
5092,0.00010895000013988465,0.00010649000250850804
5093,0.00010802999895531684,0.00011034999988623895
5094,0.00010753999958978966,0.00010553999891271815
5095,0.00011160000212839805,0.00011065999933634885
5096,0.00011398000060580671,9.426999895367771e-05
5097,0.00011054000060539693,0.00011322999853291549
5098,0.00011029999950551428,0.00011028900189558044
5099,0.00010669000039342791,0.00010984999971697107
5100,0.00011108000035164878,0.00010818000009749085
5101,0.00010898000255110674,0.00010883000140893273
5102,0.00011165099931531586,9.646900070947595e-05
5103,0.0001110400007746648,0.00011140000060549937
5104,0.0001117489991884213,0.00010648999887052923
5105,0.00010534000102779828,0.00010688999827834778
5106,0.00011046899817301892,0.00010945000030915253
5107,0.00010666999878594652,0.0001116599996748846
5108,0.00010388999726274051,0.0001095000006898772
5109,0.00011077000090153888,0.00011074999929405749
5110,0.00011254000128246844,0.00010963000022456981
5111,0.00013267999747768044,0.00014603000090573914
5112,0.00013247999959276058,0.00013362000026972964
5113,0.00013418000162346289,0.00013389000014285557
5114,0.00013612999828183092,0.00013347000276553445
5115,0.00013577000208897516,0.0001360200003546197
5116,0.00013616900105262175,0.00013281999781611376
5117,0.00013393999688560143,0.0001340099988738075
5118,0.00013600899910670705,0.00013562000094680116
5119,0.00013609000234282576,0.0001353109983028844
5120,0.00013690999912796542,0.00012490999870351516
5121,0.00012615999730769545,0.00012651900033233687
5122,0.00012728999718092382,0.00012685099864029326
5123,0.0001275709983019624,0.0001291090011363849
5124,0.00012636999963433482,0.0001268800006073434
5125,0.00012263999815331772,0.00012367000090307556
5126,0.00012924999828101136,0.0001268499981961213
5127,0.00012806000086129643,0.00012822999997297302
5128,0.00012969000090379268,0.0001295000001846347
5129,0.00013159000081941485,0.00013161000242689624
5130,0.0001329199985775631,0.0001319900002272334
5131,0.0001326889978372492,0.00013265100278658792
5132,0.00013441999908536673,0.00012926999988849275
5133,0.00013078000120003708,0.00013125999976182356
5134,0.0001327499994658865,0.00013191999823902734
5135,0.00013356999988900498,0.0001338299989583902
5136,0.00013390000094659626,0.00012446999971871264
5137,0.00012586000229930505,0.000126559996715514
5138,0.0001284199970541522,0.000127350002003368
5139,0.00012834999870392494,0.00012891000005765818
5140,0.00013024000145378523,0.0001277800001844298
5141,0.00012889099889434874,0.00012888900164398365
5142,0.00012971999967703596,0.0001279499992961064
5143,0.00011061999975936487,0.00011074999929405749
5144,0.00011364999954821542,0.00010936900071101263
5145,0.0001074799984053243,0.00010921000284724869
5146,0.00011046999861719087,0.00010824000128195621
5147,0.00010954999743262306,0.00010977999772876501
5148,0.00011133000225527212,0.00010860000111279078
5149,0.00010919999840552919,0.00011023999832104892
5150,0.00011032000111299567,0.00011028999870177358
5151,0.00011172999802511185,0.00011149000056320801
5152,0.00011378999988664873,0.00010893999933614396
5153,0.00011034999988623895,0.00011045999781345017
5154,0.00011160000212839805,0.00010983999891323037
5155,0.0001116599996748846,0.00011141999857500196
5156,0.00011298999743303284,0.00010896999810938723
5157,0.00011037999865948223,0.00011047000225516967
5158,0.00011163999806740321,0.00010992899842676707
5159,0.00011126999743282795,0.00011137999899801798
5160,0.00011433999679866247,0.00010888999895541929
5161,0.00011046000145142898,0.000110119999590097
5162,0.00011159000132465735,0.00010877000022446737
5163,0.00011036000068997964,0.00011014000119757839
5164,0.00011786000322899781,0.00011191000157850794
5165,0.00011128999904030934,0.00011126000026706606
5166,0.00011300999904051423,0.00011091099804616533
5167,0.00011203999747522175,0.00011159999849041924
5168,0.00010028999895439483,9.576999946148135e-05
5169,0.00010493000081623904,0.00011317999815219082
5170,0.00011196000195923261,0.0001105900009861216
5171,0.00010871099948417395,0.000108559997897828
5172,0.00011318000179016963,0.0001096600026357919
5173,0.00011132000145153143,0.00011168999844812788
5174,0.00011272000119788572,0.00011131999781355262
5175,0.0001127600007748697,0.0001129200027207844
5176,0.00011388900020392612,0.00010945100075332448
5177,0.00011063000056310557,0.00011079999967478216
5178,0.00011728000026778318,0.00010648899842635728
5179,0.00011227000140934251,0.00011239000014029443
5180,0.00010814000052050687,0.00010969000140903518
5181,0.00011101999916718341,0.00011116899986518547
5182,0.00011273000200162642,0.0001122799985751044
5183,0.00011397000344004482,0.00011387999984435737
5184,0.00011311100024613552,0.00010977099736919627
5185,0.00011133000225527212,0.0001117289975809399
5186,0.00011266000001342036,0.00011070999971707352
5187,0.00011206899944227189,0.0001119599983212538
5188,0.00011357000039424747,0.00010952899901894853
5189,0.00011119000191683881,0.00011113000073237345
5190,0.00011232999895582907,0.00011032000111299567
5191,0.00011232999895582907,0.0001066999975591898
5192,0.00011350000204402022,0.00011019000157830305
5193,0.00011162000009790063,0.0001118200016207993
5194,0.0001132100005634129,0.00011025000276276842
5195,0.00011168999844812788,0.00011139000343973748
5196,0.00011309999899822287,0.00010197999654337764
5197,0.00011252900003455579,0.00011277999874437228
5198,0.00011411000014049932,0.00011140000060549937
5199,0.0001104099974327255,0.00011319999975967221
5200,0.00011426999844843522,0.00010970899893436581
5201,0.00011102999997092411,0.00011091000123997219
5202,0.00011237999933655374,0.00011088000246672891
5203,0.00011233000259380788,0.00011242000255151652
5204,0.00011405999975977466,0.00011072000052081421
5205,0.0001121400018746499,0.00011402000018279068
5206,0.00011348000043653883,0.0001115890008804854
5207,0.00011289100075373426,0.00011327099855407141
5208,0.00011470000026747584,0.0001041489995259326
5209,0.00011221000022487715,0.00011231000098632649
5210,0.00011376999827916734,0.00011194000035175122
5211,0.0001133799996750895,0.00011348999760230072
5212,0.00011498000094434246,0.00011104999794042669
5213,0.00011255099889240228,0.00011271999755990691
5214,0.00011353100126143545,0.00011263999840593897
5215,0.0001139799969678279,0.00011411000014049932
5216,0.00011561000064830296,0.00010779999865917489
5217,0.0001124400005210191,0.0001125899980252143
5218,0.00011396000263630413,0.00011185000039404258
5219,0.0001135889979195781,0.00011349999840604141
5220,0.00011479000022518449,0.00011082000128226355
5221,0.00011239000014029443,0.0001130499986174982
5222,0.00011377999908290803,0.00011287999950582162
5223,0.00011420000009820797,0.00011435100168455392
5224,0.00011588000052142888,0.00011126000026706606
5225,0.00011255999925197102,0.00011312999777146615
5226,0.00011061999975936487,0.00011253000047872774
5227,0.00011363999874447472,0.0001141499997174833
5228,0.00011527000242494978,0.00011189999713678844
5229,0.00011287999950582162,0.00011308999819448218
5230,0.00011473999984445982,0.00011363999874447472
5231,0.00011516000085975975,0.0001154000019596424
5232,0.00011673100016196258,0.00011176900079590268
5233,0.00011327000174787827,0.00011323999933665618
5234,0.00011441999959060922,0.00011316000018268824
5235,0.00011420000009820797,0.00011447999713709578
5236,0.00011558999904082157,0.00011246000212850049
5237,0.00011400999937904999,0.00011481999899842776
5238,0.00011531000200193375,0.00011273000200162642
5239,0.0001084200011973735,0.00010596999709377997
5240,0.000116149996756576,0.0001031299980240874
5241,9.80199984041974e-05,0.00011004000043612905
5242,0.00010044900045613758,9.897099880618043e-05
5243,0.00011533999713719822,0.00010286000178894028
5244,0.00011671999891404994,0.00011342000289005227
5245,0.00011454899868112989,0.00011472999904071912
5246,0.00011597999764489941,0.0001178700003947597
5247,0.00011540999912540428,0.00011626999912550673
5248,0.00011219999942113645,0.00011068900130339898
5249,0.00010269999984302558,0.00010241099880659021
5250,9.734900231705979e-05,0.00010209900210611522
5251,9.788000170374289e-05,9.845999738899991e-05
5252,9.75600014498923e-05,9.52099981077481e-05
5253,9.618999683880247e-05,9.614000009605661e-05
5254,0.00011327999891364016,0.0001071699989552144
5255,0.00011282999912509695,0.00011291999908280559
5256,0.00011527999959071167,0.00011192899910383858
5257,6.261999806156382e-05,6.279000081121922e-05
5258,0.00011753999933716841,7.865999941714108e-05
5259,0.00011458999870228581,0.0001149300005636178
5260,0.00011617999916779809,0.00011173000166309066
5261,0.00011349999840604141,0.00011386999904061668
5262,0.00012114000128349289,0.00015259999781847
5263,0.00012310999954934232,0.00012101999891456217
5264,0.0001299799987464212,0.00012677999984589405
5265,0.00012027999764541164,0.00011991000064881518
5266,0.0001331290004600305,0.00012891000005765818
5267,0.00012129999959142879,0.00012372000128380023
5268,0.00011559999984456226,0.00011130999700981192
5269,0.00011936000009882264,0.00010850000035134144
5270,0.00012310999954934232,0.00012203000005683862
5271,0.00015061100202728994,0.00011580000136746094
5272,0.00013141000090399757,0.00012818999675801024
5273,0.00013363999823923223,0.0001350899983663112
5274,0.0001357200017082505,0.00013318999845068902
5275,0.0001394299979438074,0.0001397600026393775
5276,0.0001378800006932579,0.00013202000263845548
5277,0.00013903999933972955,0.00013838999802828766
5278,0.00014095000005909242,0.00013626999862026423
5279,0.00013993999891681597,0.00014061999900150113
5280,0.00014318999819806777,0.00013699999908567406
5281,0.00014771999849472195,0.00013878900062991306
5282,0.00013852999836672097,0.0001383499984513037
5283,0.00013382900215219706,0.00013459099864121526
5284,0.00014473999908659607,0.00013730999853578396
5285,0.00014263000048231333,0.0001406600022164639
5286,0.00013733999730902724,0.00013034999938099645
5287,0.0001338399997621309,0.0001229800000146497
5288,0.0001299799987464212,0.00012652000077650882
5289,0.00012764900020556524,0.00012417000107234344
5290,0.00015006999819888733,0.00013815900092595257
5291,0.00013621000107377768,0.00011201999950571917
5292,0.00011201999950571917,0.00010862999988603406
5293,0.00011235000056331046,0.00011280000035185367
5294,0.00012475000039557926,0.00011431999882915989
5295,0.00011470000026747584,0.00011919000098714605
5296,0.0001240499987034127,0.00012382999921101145
5297,0.00012169999899924733,0.000120980002975557
5298,0.00012174000221421011,0.0001636300003156066
5299,0.00012085100024705753,0.00012078900181222707
5300,0.00012109000090276822,0.00011312900096527301
5301,0.00011467000149423257,0.00011450999954831786
5302,0.00011118000111309811,0.00011031100075342692
5303,0.00011696000001393259,0.00011081000047852285
5304,0.0001173899981949944,0.00011404000179027207
5305,0.00011372000153642148,0.00011573999654501677
5306,0.00011684999844874255,0.00011511999764479697
5307,0.00011783999798353761,0.00011667999933706596
5308,0.00012028000128339045,0.00011517000166350044
5309,0.00012326000069151632,0.00011137999899801798
5310,0.00011681099931593053,0.0001216000018757768
5311,0.00011741100024664775,0.00011735999942175113
5312,0.00011962899952777661,0.00011394000102882273
5313,0.0001172499978565611,0.00011720000111381523
